2.028470060074327648e+03
1.120357410830120443e+03
3.623072679760813571e+03
3.776193783184529366e+03
1.756144722837375866e+03
2.284585589690780580e+03
1.574107162700050594e+03
3.777236702585450075e+03
1.616176220057154978e+03
1.215822565518471492e+03
1.535438109124382436e+03
1.210520790420822323e+03
1.950955324577755846e+03
2.762147809721965132e+03
1.415086556884970378e+03
2.841941674168509053e+03
8.540256022796497746e+02
1.451148235010473400e+03
1.895067525518440789e+03
1.905781858494607604e+03
1.059477428209374466e+03
1.310243212004680117e+03
1.506829842711988249e+03
1.604414350190883624e+03
1.242680024790939342e+03
3.098152574972904404e+03
1.128846278807847966e+03
1.168500243033784727e+03
1.229778603562618855e+03
2.582482355087947781e+03
1.559891945942513530e+03
1.666596340776958186e+03
4.948701425920237398e+02
2.097702394031787662e+03
6.755258577713391333e+02
2.784234769053373384e+03
2.203978692592725110e+03
2.484294367971123393e+03
1.691247733412720663e+03
1.417831094333169858e+03
2.885259038964717092e+03
1.436526899483990974e+03
3.072894061486057126e+03
3.040020502289415617e+03
2.019118332703091482e+03
1.677390919517509246e+03
2.709421850893189912e+03
2.144454032638879198e+03
2.503806698247642998e+03
3.677949941822568235e+03
5.203535461305194758e+02
4.044495762210200610e+03
3.329050407567462571e+03
1.734859197139345952e+03
2.274839388509588389e+03
1.665835574702664189e+03
1.674685753192675747e+03
1.556723599027577393e+03
1.241753272431816185e+03
1.660098454496067006e+03
1.686354036187790598e+03
1.096124088707705596e+03
1.397464226964707905e+03
2.951860225165718930e+03
2.438805806129719258e+03
2.149689281872283573e+03
2.823537064736454795e+03
4.635564307412430935e+03
6.684721862033865136e+02
3.709336407848139970e+03
4.083825016675517872e+03
2.377269858494414166e+03
2.095731230181422688e+03
1.393417206281238805e+03
3.895815157603884927e+03
2.224331508392519481e+03
2.082371137796245876e+03
2.408828412960731384e+03
1.446622043030935629e+03
2.270465467217282367e+03
3.223840039003579022e+03
1.034437735275201021e+03
2.749276192535319751e+03
9.826234226951994515e+02
1.313869284565489124e+03
